url,title,description,price,area,address,Mã tin,Hướng,Phòng ăn,Loại tin,Đường trước nhà,Nhà bếp,Loại BDS,Pháp lý,Sân thượng,Chiều ngang,Số lầu,Chổ để xe hơi,Chiều dài,Số phòng ngủ,Chính chủ,Thuộc dự án
https://alonhadat.com.vn/can-ba-n-gap-nha-dep-gia-re-vinh-ninh-dt-60-3-tang-gi-a-2-65-ty-13602679.html,"CẦN BÁ N GẤP NHÀ ĐẸP -GIÁ RẺ  VĨNH NINH.DT: 60 3 TẦNG, GI Á: 2.65 tỷ","🏫NHÀ ĐẸP LONG LANH, RỘNG RÃI, GIÁ SIÊU RẺ, PHÙ HỢP VỚI GIA ĐÌNH TẦM TIỀN
💥Thanh trì  lên Quận ,  nhà  cực kỳ  có giá ,tăng gấp mấy lần, vì cần tiền nên  bán gấp, giá cả rất ưu đãi.
-   căn nhà mới xây gần chợ .gần Trường cấp 1,2 gần  các Bệnh viện Nội tiết , Bệnh Viện  Nông nghiệp TTTM Quận Ủy chỉ vài bước chân, và các tiện ích xung quanh,  bạt ngàn ko thiếu gì. 
- Khu vực đông dân cư, quán xá nhiều, an ninh tốt, Hàng xóm thân thiện 
- Thiết kế các phòng đẹp, đầy đủ công năng, phong f nào cũng rất thoáng và sáng.
- Nhà 60m, xây 3 tầng, rất rộng rãi và thoải mái.
- Phòng nào cũng thoáng sáng, chủ mới về ở sướng.
📕 Sổ đỏ Chính chủ sẵn sàng giao dịch 
  -Gọi Ngọc Châm để đc xem nhà miễn phí tư vấn Pháp lý hỗ trợ vay vốn Ngân hàng. Nhận mua bán ký  gửi nhà đất Thổ cư chung cư biệt thự dự án từ 50 triệu đến nghìn tỷ.","2,65 tỷ",60 m2,"Đường Vĩnh Ninh, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",13602679,_,---,Cần bán,5m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,3,---,---,4,---,
https://alonhadat.com.vn/ban-nha-tai-ha-tri-dt-46m2-mt-3-5m-gia-5-ty-13602664.html,"BÁN NHÀ TẠI HÀ TRÌ, DT 46M2, MT 3.5M, GIÁ 5 TỶ","CẦN BÁN NHÀ TẠI HÀ TRÌ, DIỆN TÍCH 46M2, MẶT TIỀN 3.5M, GIÁ 5 TỶ
 NHÀ SIÊU ĐẸP FULL NỘI THẤT - NGÕ RỘNG - SỔ VUÔNG - CHỦ ĐỂ FULL NỘI THẤT
 Nhà 4 tầng diện tích 46m2 thiết kế mỗi tầng 2 phòng, tầng 1 phòng khách và bếp + sân để xe máy, để được 3 xe máy, tầng 2,3 mỗi tầng 2 ngủ + vs, tầng 4 phòng thờ + sân phơi, công năng đầy đủ.
 Tiện ích xung quanh không thiếu gì, nhà thuộc phường Hà Cầu, Hà Đông, xung quanh là các trường công cấp 1,2,3 đều gần nhà bán kính cách mấy trăm mét.
 Có bãi gửi ô tô cách nhà 150m gửi thoải mái tháng hết 1tr3.
 Chủ cần bán nhanh để chuyển sang nhà mới to hơn. 
 Sổ đỏ, pháp lý rõ ràng giao dịch ngay.",5 tỷ,46 m2,"Đường Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội",13602664,_,---,Cần bán,3m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,"3,5m",4,---,13m,4,---,
https://alonhadat.com.vn/-gia-tot-nhat-ban-nha-nguyen-hong-200tr-m2-50m-mt-4-2m-2-thoang-o-to-vong-quanh--13602592.html,"(Giá tốt nhất) Bán nhà Nguyên Hồng 200tr/m2, 50m, MT 4,2m, 2 thoáng, ô tô vòng quanh.","- Bán nhà phân lô Nguyên Hồng, 50m2 mặt tiền 4m giá cực tốt 10,2 tỷ. Vị trí hiếm, ngõ nông, gần phố, đường trước nhà ô tô chạy vòng quanh, phù hợp giữ tiền, hoặc cho thuê kinh doanh văn phòng, phòng khám, spa…
- Nhà xây chắc chắn, đang cho thuê văn phòng.
- Sổ vuông phân lô, chủ cần bán gấp.- Gọi ngay cho tôi600Mr Cương nhà phố.","10,2 tỷ",50 m2,"Phố Nguyên Hồng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",13602592,_,True,Cần bán,5m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,4m,4,True,"12,5m",4,---,
https://alonhadat.com.vn/sieu-pham-nha-phan-dinh-giot-o-to-do-cua-ngo-thong-nha-moi-dep-5-tang-13602374.html,Bán  Nhà Phan đình giót - ô tô đỗ cửa  - Ngõ thông  - Nhà mới đẹp 5 tầng,"SIÊU PHẨM NHÀ PHAN ĐÌNH GIÓT Ô TÔ ĐỖ CỬA - NGÕ THÔNG - NHÀ MỚI ĐẸP 5 TẦNG 
- Nhà cách mặt phố Phan Đình Giót vài bước chân.,
 Lô góc ô tô vào cửa nhà 
Công năng đầy đủ , tiện ích xung quanh không thiếu gì 
- Tầng 1: Grara ôtô + 1WC,
- Tầng 2: Phòng khách + Bếp,
- Tầng 3-4: Mỗi tầng 2 phòng ngủ + 1WC,
- Tầng 5: Phòng thờ + Sân Phơi,
SỔ ĐỎ CHÓT CẤT KÉT SÃN SÀNG ĐỢI CHỦ MỚI","5,25 tỷ",35 m2,"Phố Phan Đình Giót, Phường Quang Trung, Quận Hà Đông, Hà Nội",13602374,_,True,Cần bán,3m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,---,5,True,---,4,---,
https://alonhadat.com.vn/ban-nha-ngoc-thuy-long-bien-5-tang-32m2-mt-3-8m-oto-do-cua-hon-4-ty-13602513.html,"Bán nhà Ngọc Thụy,Long Biên 5 tầng ,32m2,Mt 3.8m oto đỗ cửa hơn 4 tỷ","Bán nhà Ngọc Thụy,Long Biên 5 tầng ,32m2,Mt 3.8m oto đỗ cửa hơn 4 tỷ
PHÂN LÔ QUÂN ĐỘI - LÔ GÓC SÁNG THOÁNG - Ô TÔ THÔNG - HÀNG XÓM KHAI SƠN CITY
✅Ngõ 412 Gần trường quốc tế Pháp, Mipec Long Biên, đại dự án Khai Sơn City đang đi vào triển khai những hạng mục cuối cùng, tiềm năng tăng giá không phải bàn cãi.
✅ Nhà nằm trong khu phân lô cán bộ quân đội, Morning thông khắp ngả, trước nhà rộng 4m.
✅ Nhà tự xây tâm huyết, 3 ngủ đủ công năng. Lô góc nên các phòng đều thoáng sáng, vượng khí chan hoà. 
- Sổ  đỏ đẹp
- Gọi ngay để có cơ hội sở hữu: Phạm Bình – để được tư vấn và giới thiệu gần 300 căn nhà các loại cùng khu vực với tài chính từ 3 tỷ đến 10 tỷ.(Cam kết thông tin thật 100%)","4,2 tỷ",32 m2,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",13602513,_,---,Cần bán,4m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,"3,8m",5,---,"8,4m",3,---,
https://alonhadat.com.vn/nha-5-tang-ngo-lang-dt-33m2-gia-nhinh-4-65-ty-ba-gac-kinh-doanh-13602335.html,"Nhà 5 Tầng ngõ Láng, DT 33m2,Giá nhỉnh 4.65 tỷ, Ba Gác, Kinh Doanh","Mô tả:
+ Ngõ trước nhà ba gác phóng, ngõ thông kinh doanh được. Xung quanh tiện ích không thiếu gì. Khu vực giáp Cầu Giấy, gần nhiều trường Đại học lớn.
+ Nhà còn đẹp chủ mới về ở ngay, nhà xây không hết đất phía sau để khe thoáng giếng trời.
+Liên hệ ngay với Hoàng Giang (24/24)
+CAM KẾT THÔNG TIN CHUẨN 100%","4,65 tỷ",33 m2,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",13602335,_,True,Cần bán,3m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,---,5,---,---,4,---,
https://alonhadat.com.vn/nha-4-tang-kham-thien-dt-33m2-gia-nhinh-4-2-ty-tt-100--13602322.html,"Nhà 4 Tầng Khâm Thiên, DT 33m2, Giá nhỉnh 4.2 tỷ, TT 100%","-Ngõ nông, gần mặt phố. Nhiều tiện ích trung tâm quận.
-Nhà mới tinh, nội thất xịn, 2 mặt thoáng ban công cửa sổ ánh sáng chan hòa.
-Thiết kế: 4 Tầng
+Pháp lý rõ ràng: Sổ đỏ vuông vắn.
+Liên hệ ngay với Hoàng Giang (24/24)
+CAM KẾT THÔNG TIN CHUẨN 100%","4,2 tỷ",33 m2,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",13602322,_,True,Cần bán,3m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,---,4,---,---,4,---,
https://alonhadat.com.vn/ban-nha-dep-hoang-van-thai-7-tang-thang-may-8-88ty-13602267.html,"BÁN NHÀ ĐẸP HOÀNG VĂN THÁI,7 Tầng tháng máy,8,88tỷ","NHÀ ĐẸP HOÀNG VĂN THÁI - LÊ TRỌNG TẤN.
THANH_XUÂN 
- LÔ GÓC 3 THOÁNG -  Ô TÔ ĐỖ CỬA - GẦN PHỐ 
- 7 TẦNG THANG MÁY - KINH DOANH - TIỆN ÍCH BẠT NGÀN 

DT 33/42m2T2; MT 7.2M;  8 tỷ 880 . SỔ ĐỎ CC.
- Tầng 1: thông sàn kinh doanh + WC
- Tầng 2: Phòng khách + bếp + WC
- Tầng 3,4,5,6: Phòng ngủ khép kín 
- Tầng 7: phòng thờ + sân phơi","8,88 tỷ",33 m2,"Phố Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",13602267,Tây,True,Cần bán,4m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,"7,2m",7,---,5m,4,---,
https://alonhadat.com.vn/ban-gap-xuan-phuong-phan-lo-ngo-nong-o-to-nha-moi-o-ngay-50m2-5-x-ty-13527129.html,"BÁN GẤP XUÂN PHƯƠNG,PHÂN LÔ, NGÕ NÔNG Ô TÔ, NHÀ MỚI Ở NGAY, 50M2,5.X TỶ","Chủ nhà cần tiền mua biệt thự bán gấp nhà phố Xuân Phương, Phương Canh, quận Từ Liêm. Ngõ nông thoáng, ô tô qua, nhà mới thiết kế cực đẹp, ở ngay.
+ Diện tích: 50m2 x 5 tầng, mặt tiền: 3.5m.
+ Nhà thiết kế cực đẹp, khách vào xem là mê quên lối về, công năng đầy đủ, diện tích lớn.
+ Vị trí đẹp nhất quận Nam Từ Liêm, ngõ nông ô tô, lô góc phân lô.
+ Nhà cực gần các Trung tâm thương mại, chợ, Trường học các cấp. Chỉ 1 bước chân ra đường tỉnh lộ, giao thông thuận tiện các nơi Hòe Thị, Phương Canh, Mỹ Đình, Cầu Giấy, Hồ Tùng Mậu, Cầu Diễn..
+ Khu đông dân cư, dân trí cao, hàng xóm thân thiện.
+ Pháp lý rõ ràng, sổ đỏ chính chủ. 
+ Giá bán: 5.3 tỷ (có thương lượng).
Để biết thêm chi tiết liên hệ: Hoàng Doan .
Xin chân thành cảm ơn.","5,3 tỷ",50 m2,"Đường Xuân Phương, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",13527129,_,True,Cần bán,6m,True,Nhà trong hẻm,---,True,0m,5,True,---,3,---,
https://alonhadat.com.vn/nhinh-3-ty-so-huu-lo-goc-xuan-phuong-35m2-x-5-tang-noi-that-xin-o-ngay-13522698.html,"NHỈNH 3 TỶ SỞ HỮU LÔ GÓC XUÂN PHƯƠNG, 35M2 X 5 TẦNG, NỘI THẤT XỊN Ở NGAY","Cần bán nhà phố Xuân Phương, quận Từ Liêm, khu vực dân trí cao, đường thông rộng, thẳng tắp, tiện ích đủ thứ, tiềm năng phát triển còn lớn. 
- Nhà cách ôtô chỉ 20m, cực gần phố, chủ xây rất chắc chắn, thoáng mát, ngõ rộng cực thoáng sáng, nhà đẹp Full nội thất, ở ngay.
- Hàng xóm thân thiện, khu vực phát triển mạnh, xung quanh ngập tiện ích, chợ, trường học, khu đô thị... Chỉ 5 phút chạy xe vào trung tâm Mỹ Đình, Cầu Giấy, giao thông thuận tiện Xuân Phương, Phương Canh, Hòe Thị, Thị Cẩm, Phúc Diễn, Trần Hữu Dực, Trịnh Văn Bô, Đường 70, Cầu Diễn, Lê Quang Đạo, Mỹ Đình......
- Bán kính vài trăm m khu đô thị Xuân Phương HUD, Hateco, Viglacera, An Lạc, trường Cao Đẳng FPT, CĐ Quốc Tế Hà Nội, ĐH Công Nghệ Đông Á, ĐH Công Nghiệp Hà Nội...
Mô tả:
- Diện tích: 35m2, xây 5 tầng cực đẹp và thoáng, mặt tiền: 3.2m. 
- Giá: 3.7 tỷ (có thương lượng). Chủ cực thiện chí bán.
Để biết thêm chi tiết xin vui lòng liên hệ:
.Hoàng Doan 
Xin chân thành cảm ơn.","3,7 tỷ",35 m2,"Đường Xuân Phương, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",13522698,_,True,Cần bán,5m,True,Nhà trong hẻm,---,True,0m,5,True,---,3,---,
https://alonhadat.com.vn/ban-nha-xuan-phuong-ngo-thong-o-to-lo-goc-full-noi-that-3-x-ty--13073305.html,BÁN NHÀ XUÂN PHƯƠNG - NGÕ THÔNG Ô TÔ -LÔ GÓC - FULL NỘI THẤT - 3.X TỶ.,"Chủ nhà đã cọc căn nhà to ngoài phố nên cần bán gấp căn nhà 5 tầng tại đường Phương Canh, Xuân Phương, Nam Từ Liêm, ngõ thông ô tô, lô góc, FULL NỘI THẤT, ở sướng, giá 3.x tỷ.
- Diện tích: 45m2.
- Nhà lô góc cực kỳ sáng thoáng, nội thất sang - xịn , đầy đủ công năng, có sân chơi rộng rãi phù hợp với gia đình nhiều thế hệ, có con nhỏ.
- Chỉ 1 bước chân ra đường ô tô giao thông đi khắp ngả Trịnh Văn Bô, Mỹ Đình, Lê Đức Thọ, Nguyễn Hoàng, Cầu Giấy. Gần các trường Mầm non Xuân Phương, Phương Canh, trường cấp 1, cấp 2 chất lượng cao Nam Từ Liêm, trường cấp 3 Xuân Phương, Cao đẳng FPT, Đại học Đông Á....
- Bãi đỗ ô tô ngày đêm cách nhà 50m.
- Xung quanh tiện ích cực đỉnh, gần chợ, gần siêu thị và các trung tâm y tế. Hàng xóm thân thiện, dân trí cao, môi trường sạch sẽ trong lành.
- Giá: 3.x tỷ có thương lượng.
- Sổ đỏ: Pháp lý chuẩn.
- Liên hệ Doan :- chuyên khu vực Xuân Phương, Phương Canh, Nam Từ Liêm để được tư vấn và xem nhà miễn phí 24/7.","3,8 tỷ",45 m2,"Đường Phương Canh, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",13073305,_,---,Cần bán,5m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,5,---,---,6,---,
https://alonhadat.com.vn/ban-gap-nha-phuc-dien-o-to-tranh-lo-goc-o-luon-cuc-suong-mt-5m-nhinh-3-ty--13056718.html,"Bán gấp nhà Phúc Diễn, ô tô tránh, lô góc, ở luôn cực sướng, MT 5m, nhỉnh 3 tỷ.","Bán gấp nhà Phúc Diễn ô tô tránh, lô góc ở luôn cực sướng, MT 5m, giá nhỉnh 3 tỷ.
- Nhà chủ tự xây cực kỳ tâm huyết, thiết kế hiện đại lô góc sáng thoáng đầy đủ công năng ở cực sướng. 
- Ở ngay sát phố Phúc Diễn, thông đi khắp các ngả Hồ Tùng Mậu, Mai Dịch, Trịnh Văn Bô, Mỹ Đình, Cầu Diễn, Xuân Thủy, Cầu Giấy. Chỉ 1 bước ra đến Chợ Cầu Diễn và 1 phút sân vận động Mỹ Đình, bến xe Mỹ Đình, ĐH Thương Mại, ĐH Công Nghiệp, Trường múa,...
- Hàng xóm thân thiện, dân trí cao, an ninh tốt.
- Giá : 3 tỷ 6 có thương lượng.
- Sổ đỏ: Sẵn sàng giao dịch.
- Hotline: e Doan - chuyên nhà đẹp Từ Liêm, Mỹ Đình, Cầu Giấy, Xuân Phương,Phương Canh, Phúc Diễn.
- Hỗ trợ xem nhà miễn phí 24/7.","3,6 tỷ",38 m2,"Đường Phúc Diễn, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",13056718,_,---,Cần bán,6m,---,Nhà trong hẻm,---,---,---,4,---,---,3,---,
https://alonhadat.com.vn/cuc-hiem-ban-nha-xuan-phuong-phan-lo-ngo-o-to-30m2-4-tang-2-ty-82-13534151.html,"CỰC HIẾM!BÁN NHÀ XUÂN PHƯƠNG, PHÂN LÔ, NGÕ Ô TÔ, 30M2 4 TẦNG 2 TỶ 82","Cần bán nhà phố Xuân Phương,Phương canh, quận Từ Liêm, khu vực dân trí cao, đường thông rộng, thẳng tắp, tiện ích đủ thứ, tiềm năng phát triển còn lớn. 
- Diện tích: 30m2 x 4 tầng
- Nhà mới, chủ xây dựng tâm huyết chất lượng đặt lên hàng đầu, phong cách xây hiện đại đầy đủ công năng..
- Khu vực đang phát triển cực mạnh, hạ tầng giao thông đang được triển khai quy hoạch mở rộng từng ngày. Tiện ích ngập tràn : Chợ Canh, chợ Vân Canh, Siêu thị, Trường các cấp quanh nhà . .... 
- Nhà ở vị trí đẹp, di chuyển đi đâu cũng tiện: Xuân Phương, Phương Canh, Mỹ Đình, Cầu Giấy, Mai Dịch, Cầu Diễn...
- Pháp lý: Sổ đỏ chính chủ, sẵn sàng giao dịch
- Giá: 2 tỷ 82 (TL sâu). Chủ cực thiện chí bán.
Để biết thêm chi tiết xin vui lòng liên hệ:
Hoàng Doan 
Xin chân thành cảm ơn.","2,82 tỷ",30 m2,"Đường Xuân Phương, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",13534151,_,True,Cần bán,4m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,0m,4,True,---,3,---,
https://alonhadat.com.vn/toi-can-ban-nha-mat-ngo-kham-thien-39m2-x4-tang-moi-dep-mua-vao-o-luon-3-55-ty-13602054.html,"Tôi cần bán nhà mặt ngõ Khâm Thiên, 39m2 x4 tầng mới đẹp mua  vào ở luôn 3,55 tỷ","Gia đình chuyển sang nhà mới rộng hơn bên Vim Home nay cần sang nhượng lại căn nhà mặt ngõ Khâm Thiên. 
Nhà gần mặt phố 80m gần đường trung tâm và nhiều tiện ích xanh, nhà khung cột chắc chắn do gia đình xây dựng vị trí trung tâm. 
Thiết kế : Nhà xây khung cột chắc chắn. 
+ Tầng 1: phòng khách, bếp ,+ wc. 
+ Tầng 2: phòng ngủ. 
+ Tầng 3: 2 Phòng ngủ + wc. 
+ Tầng 4: phòng thờ, sân phơi
Sổ đỏ chính chủ tên tôi sẵn sàng giao dịch mua bán. 
Liên hệ : trực tiếp với tôi để xem nhà
Miễn môi giới và quảng cáo.","3,55 tỷ",39 m2,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",13602054,_,---,Cần bán,2m,---,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,---,---,4,---,---,3,---,
https://alonhadat.com.vn/nha-khu-pho-bach-mai-55m2-4-tang-gan-o-to-gia-6-ty-8-13601910.html,"Nhà khu phố Bạch Mai, 55m2, 4 tầng, gần ô tô, giá 6 tỷ 8","Trung tâm quận Hai Bà Trưng, gần chợ Mơ, Bệnh viện Thanh Nhàn, Bạch Mai, các trường đại học lớn Kinh Tế, Bạch Khoa, Xây dựng……..Nhà chủ tự xây còn như mới, khung cột bê tông thiết kế hiện đại, cầu thang gỗ lim xịn, móng 7 tầng luôn, diện tích xây dựng 60m2, phía trước có sân để xe phía sau có giếng trời. Nhà cực kỳ thoáng sáng, ngõ ba gác phóng, hàng xóm thân thiện hiền lành.
Sổ đỏ sẵn sàng giao dịch
Chi tiết liên hệ Mr – Kiên – 
Chuyên thổ cư, còn hơn 200 nhà khu vực với nhiều mức giá,miễn phí dẫn khách xem nhà, tư vấn pháp lý","6,8 tỷ",55 m2,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",13601910,_,True,Cần bán,2m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,---,4,---,---,3,---,
https://alonhadat.com.vn/sieu-pham-vo-thi-sau-hai-ba-trung-phan-lo-oto-gan-pho-42mx3t-gia13ty8-tl--13601859.html,SIÊU PHẨM-VÕ THỊ SÁU-HAI BÀ TRƯNG-PHÂN LÔ-OTO-GẦN PHỐ-42MX3T-GIA13TY8(TL),"- Vị trí quá đẹp, khu vực trung tâm Hai Bà Trưng. Ngõ 84 rộng thẳng đẹp thông các ngả, siêu Hót Hít. Trong ngõ là khu phân lô Cán bộ ,Văn phòng Doanh nghiệp lớn, cơ quan Nhà nước. An ninh thì trên cả tuyệt vời. Vừa ở vừa kinh doanh, văn phòng cực đỉnh.
   - Ngõ trước nhà rộng thoáng, thẳng tắp, ô tô tải phi ầm ầm, thông ra ngõ 42, 44, 88, hồ, công viên Tuổi trẻ. An sinh đỉnh, dân trí cực cao. Không gian sống đẳng cấp, kinh doanh văn phòng, hộ gia đình sinh hoạt tuyệt vời.
   - Nhà xây ba tầng khung cột bê tông, còn sử dụng tốt. Thiết kế hiện đại đầy đủ công năng sử dụng gồm:
   - Tầng 1: Sân để xe, phòng khách, vệ sinh, bếp + bàn ăn.
   - Tầng 2, 3: Mỗi tầng hai phòng ngủ, cầu thang vệ sinh giữa.
   - Thiết bị nội thất đầy đủ, cơ bản. 
   - Sổ đỏ chính chủ đẹp mẫu mực, sẵn sàng giao dịch
   - Lh để xem nhà 24/7","13,8 tỷ",42 m2,"Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",13601859,_,True,Cần bán,3m,True,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,True,---,3,True,---,4,---,
